"DATE TIME (UTC)","MMSI","LATITUDE","LONGITUDE","COURSE","SPEED","HEADING","IMO","NAME","CALLSIGN","AISTYPE","A","B","C","D","DRAUGHT","DESTINATION","ETA"
"2018-10-23 01:00:56",419001201,18.92470,72.86395,78.6,0.0,173,8304799,"WILCHIEF 1          ","AWSF   ",39,45,35,9,9,5.5,"MUMBAI              ","08-01 10:30"
"2018-10-23 01:00:59",419322000,18.93062,72.86048,137.0,0.0,333,8316766,"SAMUDRA SHAUDHIKAMA ","VWSK   ",99,10,25,4,4,2.4,"MUMBAI              ","08-18 13:00"
"2018-10-23 01:01:00",563609000,18.90476,72.87632,304.6,0.0,233,9740249,"LANPAN 33           ","9V2756 ",32,18,36,6,8,5.1,"MUMBAI INDIA        ","10-21 10:00"
"2018-10-23 01:01:00",419001175,18.91603,72.91139,360.0,0.0,210,0,"MODAK","AWRH",0,0,0,0,0,2.3,"MUMBAI","01-01 00:00"
"2018-10-23 01:01:01",419000392,18.93803,72.85991,289.5,0.0,511,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:01:01",419000379,18.95194,72.86506,18.6,0.0,511,0,"AB3000 ","",99,10,19,3,6,0.0,"MUMBAI     ","05-15 14:30"
"2018-10-23 01:01:02",419100037,18.92719,72.83860,360.0,0.0,511,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:01:02",419001070,18.91483,72.86396,217.6,7.3,217,9724398,"CREST MERCURY ONE   ","AWNG   ",52,8,57,11,5,5.0,"BFL                 ","10-22 05:00"
"2018-10-23 01:01:03",636014469,18.94098,72.89933,203.0,0.0,57,9440382,"MIKELA P.           ","A8UB7  ",89,231,43,32,16,10.3,"MUMBAI              ","10-22 03:30"
"2018-10-23 01:01:03",477166400,18.90674,72.84801,292.9,0.1,206,9827944,"HAI SHENG           ","VRRP9  ",80,146,31,19,8,5.4,"FUJAIRAH            ","10-26 04:00"
"2018-10-23 01:01:03",419901305,18.95138,72.86421,103.6,2.6,511,0,"M.V. SHARAVATI","8TYC",70,55,15,6,7,3.5,"MUMBAI","03-27 00:00"
"2018-10-23 01:01:03",419000359,18.91569,72.87372,24.4,1.7,511,0,"MPB-10","AVNT",70,60,5,10,3,0.0,"","00-00 24:60"
"2018-10-23 01:01:04",419001117,18.92811,72.86804,155.1,0.1,171,9126039,"TAG 20              ","AWPB   ",70,21,67,9,9,5.0,"BFL                 ","08-30 14:00"
"2018-10-23 01:01:06",566596000,19.29290,72.04630,348.4,4.8,352,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:01:07",419059400,18.94080,72.85760,116.6,0.0,511,8217568,"OCEAN CREST         ","AUJV   ",52,10,26,3,7,3.9,"P&V MUMBAI ANCHORAGE","10-21 21:00"
"2018-10-23 01:01:07",419701000,18.89031,72.84941,209.5,8.2,209,9471939,"OCEAN     DIAMOND   ","AUUF   ",90,10,60,11,6,4.4,"PILOT STN           ","10-22 21:30"
"2018-10-23 01:01:08",419047300,18.95655,72.84838,0.0,0.0,511,8873439,"MV RAAVI","AUEJ",90,0,34,0,7,1.5,"MUMBAI","05-27 10:00"
"2018-10-23 01:01:08",419088600,18.92943,72.86112,209.7,0.0,511,9428566,"PFS COURAGE         ","AVBG   ",52,8,55,2,13,4.4,"MUMBAI              ","10-19 22:00"
"2018-10-23 01:01:10",565653000,18.93843,72.90218,59.0,10.8,58,9326421,"WAN HAI 509         ","9VJJ7  ",70,209,59,11,21,12.3,"NSA                 ","10-23 06:30"
"2018-10-23 01:01:10",419001104,18.92764,72.84311,112.3,5.5,107,412000045,"WARSHIP 412        ","AWOO",0,18,30,4,4,0.0,"","00-00 24:60"
"2018-10-23 01:01:11",419076800,18.94719,72.86120,131.8,0.1,511,9510163," OFFSHORE RUNNER    ","AURQ   ",90,8,39,7,3,2.5,"TAPTI               ","05-28 16:00"
"2018-10-23 01:01:12",419000162,19.12371,71.83419,289.1,6.8,296,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:01:14",419000339,18.91521,72.91107,185.7,0.0,235,0,"T203                ","AVMZ   ",90,5,8,2,2,0.9,"=                   ","00-00 24:60"
"2018-10-23 01:01:15",419000791,18.95487,72.85394,174.5,0.1,511,8849361,"VMS 21              ","AWCR   ",90,175,13,15,15,1.5,"MUMBAI              ","12-02 02:00"
"2018-10-23 01:01:15",419001364,18.93145,72.86630,294.0,0.0,180,9299082,"PRIYA TWENTY THREE  ","AWYL   ",90,17,50,7,8,4.4,"MUMBAI              ","10-06 16:00"
"2018-10-23 01:01:15",419001353,18.93992,72.91695,258.6,5.1,251,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:01:16",419060900,18.94370,72.84133,122.0,0.0,193,9371880,"TAG MAMTA           ","AULD   ",52,15,21,7,3,3.8,"MUMBAI              ","11-07 01:00"
"2018-10-23 01:01:17",477759700,18.92567,72.87680,239.4,12.2,238,9535149,"MOL GRANDEUR","VRIQ8",74,199,76,20,20,12.0,"LKCMB","10-25 14:30"
"2018-10-23 01:01:18",419055600,18.94588,72.85715,188.3,1.7,5,9142679,"ANTAREJA            ","AUIA   ",33,24,23,5,6,2.8,"MUMBAI              ","09-26 08:00"
"2018-10-23 01:01:18",419000294,18.92679,72.86435,286.9,0.0,200,9547233,"SCI PAWAN           ","AVLI   ",90,20,46,5,11,5.0,"MUMBAI              ","10-19 18:00"
"2018-10-23 01:01:19",305078000,18.93871,72.84134,273.4,0.0,281,9402043,"BBC CAROLINA        ","V2CQ3  ",70,125,13,6,15,6.9,"MUMBAI              ","10-21 15:15"
"2018-10-23 01:01:21",419001050,18.92570,72.86916,303.7,0.0,193,9169354,"TAG 19              ","AWMM   ",70,12,54,12,4,5.8,"NHAVA               ","07-18 08:00"
"2018-10-23 01:01:22",419000346,18.93961,72.84339,104.1,0.0,511,8216552,"MV SUMAYLA ONE","AVNG",90,11,49,3,9,3.2,"MUMBAI PLT STN","10-22 06:00"
"2018-10-23 01:01:22",419003606,18.98548,72.89813,327.4,0.0,511,0,"MPB III","AVBK",70,58,12,12,4,0.0,"","00-00 24:60"
"2018-10-23 01:01:23",419017300,18.90152,72.85707,207.0,9.5,217,10267904,"DCI DREDGE_16","VWXU",90,30,92,11,9,0.0,"","00-00 00:00"
"2018-10-23 01:01:25",636011643,18.95338,72.90825,266.2,0.0,7,9258167,"TROITSKY BRIDGE","A8AP7",89,151,32,12,21,7.8,"IN BOM","10-20 02:30"
"2018-10-23 01:01:25",304921000,18.93526,72.84450,349.9,1.4,178,9487213,"HANNAH S","V2GX9",79,150,39,17,15,10.1,"MUMBAI","10-20 06:30"
"2018-10-23 01:01:26",419000147,18.96260,72.85871,156.6,0.0,511,0,"SURYA SHAKTI","AVGN",52,10,15,6,2,0.0,"","00-00 24:60"
"2018-10-23 01:01:26",205744000,18.88087,72.83643,201.8,0.1,202,9187473,"VASCO DA GAMA       ","ORST   ",90,56,151,18,18,10.0,"MUMB                ","08-20 10:00"
"2018-10-23 01:01:28",419264000,18.94130,72.86177,237.0,0.0,511,8308513,"ALBATROSS 07  ","VWSB",99,8,50,7,5,4.4,"MUMBAI","00-00 18:50"
"2018-10-23 01:01:29",419322000,18.93063,72.86048,137.0,0.0,333,8316766,"SAMUDRA SHAUDHIKAMA ","VWSK   ",99,10,25,4,4,2.4,"MUMBAI              ","08-18 13:00"
"2018-10-23 01:01:30",419074100,18.95485,72.85388,165.3,0.1,511,8924563,"MEENAKSHI           ","AUSM   ",99,0,0,0,0,2.0,"MUMBAI              ","07-03 10:08"
"2018-10-23 01:01:30",419900778,18.88909,72.85130,187.2,8.0,511,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:01:30",419000490,18.89298,72.86685,354.9,3.8,511,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:01:30",419001175,18.91604,72.91137,360.0,0.0,210,0,"MODAK","AWRH",0,0,0,0,0,2.3,"MUMBAI","01-01 00:00"
"2018-10-23 01:01:31",419000694,18.93094,72.84137,179.4,5.5,511,0,"T239","AVYY",99,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:01:33",419001069,18.95677,72.86175,212.0,0.0,511,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:01:33",419000359,18.91592,72.87383,25.3,1.7,511,0,"MPB-10","AVNT",70,60,5,10,3,0.0,"","00-00 24:60"
"2018-10-23 01:01:34",419058400,18.94177,72.85758,16.0,0.0,511,8218108,"MV KAMRUP","AUJC",52,15,23,4,5,3.2,"MUMBAI","05-29 14:00"
"2018-10-23 01:01:34",419001117,18.92811,72.86804,153.5,0.0,172,9126039,"TAG 20              ","AWPB   ",70,21,67,9,9,5.0,"BFL                 ","08-30 14:00"
"2018-10-23 01:01:35",419000185,18.93617,72.84433,354.0,1.5,511,9603582,"TAGRAJVIR","AVHZ",0,0,0,0,0,0.0,"","00-00 00:00"
"2018-10-23 01:01:36",538004315,18.90123,72.85106,34.3,0.1,146,9572082,"ANJELIQUE D         ","V7WJ4  ",79,171,26,12,20,8.3,"ID MDA>ID DHT       ","10-13 19:30"
"2018-10-23 01:01:37",419059400,18.94080,72.85760,198.1,0.0,511,8217568,"OCEAN CREST         ","AUJV   ",52,10,26,3,7,3.9,"P&V MUMBAI ANCHORAGE","10-21 21:00"
"2018-10-23 01:01:37",419001106,18.93683,72.85810,178.7,0.0,199,9429596,"MARIA               ","AWOQ   ",96,9,40,7,6,3.6,"MUMBAI              ","07-05 12:30"
"2018-10-23 01:01:38",419047300,18.95655,72.84838,0.0,0.0,511,8873439,"MV RAAVI","AUEJ",90,0,34,0,7,1.5,"MUMBAI","05-27 10:00"
"2018-10-23 01:01:40",565653000,18.93937,72.90377,57.0,10.6,62,9326421,"WAN HAI 509         ","9VJJ7  ",70,209,59,11,21,12.3,"NSA                 ","10-23 06:30"
"2018-10-23 01:01:40",419901479,18.90392,72.83757,336.6,0.0,336,0,"DATTAGAGANGIRI MAULI","8UXE",30,11,8,4,4,0.0,"","00-00 24:60"
"2018-10-23 01:01:41",419076800,18.94718,72.86121,135.2,0.1,511,9510163," OFFSHORE RUNNER    ","AURQ   ",90,8,39,7,3,2.5,"TAPTI               ","05-28 16:00"
"2018-10-23 01:01:41",419901305,18.95128,72.86473,103.1,2.8,511,0,"M.V. SHARAVATI","8TYC",70,55,15,6,7,3.5,"MUMBAI","03-27 00:00"
"2018-10-23 01:01:42",419090700,18.95399,72.86234,271.4,0.1,208,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:01:42",419900862,18.95161,72.84660,0.0,0.0,511,0,"M.V. SAAHA","8TGX",80,40,20,5,8,0.0,"","00-00 24:60"
"2018-10-23 01:01:42",419001070,18.91377,72.86311,217.3,7.3,218,9724398,"CREST MERCURY ONE   ","AWNG   ",52,8,57,11,5,5.0,"BFL                 ","10-22 05:00"
"2018-10-23 01:01:43",419001104,18.92745,72.84399,101.4,5.7,97,412000045,"WARSHIP 412        ","AWOO",0,18,30,4,4,0.0,"","00-00 24:60"
"2018-10-23 01:01:44",419083800,18.94288,72.85944,43.8,0.0,511,0,"OCEAN NECTAR","AUZB",52,24,5,3,5,0.0,"","00-00 24:60"
"2018-10-23 01:01:44",419255000,18.94438,72.86092,185.0,0.0,177,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:01:44",419000339,18.91521,72.91107,173.3,0.0,234,0,"T203                ","AVMZ   ",90,5,8,2,2,0.9,"=                   ","00-00 24:60"
"2018-10-23 01:01:45",419000791,18.95487,72.85394,167.7,0.0,511,8849361,"VMS 21              ","AWCR   ",90,175,13,15,15,1.5,"MUMBAI              ","12-02 02:00"
"2018-10-23 01:01:45",419001364,18.93145,72.86630,294.0,0.0,179,9299082,"PRIYA TWENTY THREE  ","AWYL   ",90,17,50,7,8,4.4,"MUMBAI              ","10-06 16:00"
"2018-10-23 01:01:45",419001353,18.93969,72.91623,249.4,5.0,244,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:01:46",419060900,18.94371,72.84134,302.0,0.0,193,9371880,"TAG MAMTA           ","AULD   ",52,15,21,7,3,3.8,"MUMBAI              ","11-07 01:00"
"2018-10-23 01:01:46",419701000,18.88909,72.84869,209.1,7.4,209,9471939,"OCEAN     DIAMOND   ","AUUF   ",90,10,60,11,6,4.4,"PILOT STN           ","10-22 21:30"
"2018-10-23 01:01:46",419097600,18.93497,72.87007,335.5,0.0,181,9549554,"TAG-8               ","AVED   ",90,17,55,8,12,4.5,"P&V (MUMBAI)        ","10-22 18:35"
"2018-10-23 01:01:47",566596000,19.29380,72.04611,347.4,4.9,350,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:01:47",477759700,18.92483,72.87530,240.2,12.3,237,9535149,"MOL GRANDEUR","VRIQ8",74,199,76,20,20,12.0,"LKCMB","10-25 14:30"
"2018-10-23 01:01:48",419055600,18.94574,72.85710,198.0,0.8,312,9142679,"ANTAREJA            ","AUIA   ",33,24,23,5,6,2.8,"MUMBAI              ","09-26 08:00"
"2018-10-23 01:01:48",419000294,18.92679,72.86435,286.9,0.0,200,9547233,"SCI PAWAN           ","AVLI   ",90,20,46,5,11,5.0,"MUMBAI              ","10-19 18:00"
"2018-10-23 01:01:49",419001227,18.89613,72.86277,144.0,0.1,194,9482110,"GANGA K             ","AWTF   ",70,175,23,19,13,10.3,"MUMBAI B3           ","10-20 22:00"
"2018-10-23 01:01:51",419000162,19.12413,71.83297,289.2,6.8,295,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:01:51",419001050,18.92571,72.86916,303.7,0.0,193,9169354,"TAG 19              ","AWMM   ",70,12,54,12,4,5.8,"NHAVA               ","07-18 08:00"
"2018-10-23 01:01:52",419100037,18.92717,72.83860,360.0,0.0,511,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:01:53",645314000,18.94237,72.86067,140.0,0.0,191,9413482,"M.V.BEAS DOLPHIN    ","3 BRJ  ",90,10,53,5,10,4.0,"MUMBAI              ","06-21 01:00"
"2018-10-23 01:01:55",304921000,18.93545,72.84446,355.2,1.3,175,9487213,"HANNAH S","V2GX9",79,150,39,17,15,10.1,"MUMBAI","10-20 06:30"
"2018-10-23 01:01:57",419088600,18.92941,72.86112,212.7,0.0,511,9428566,"PFS COURAGE         ","AVBG   ",52,8,55,2,13,4.4,"MUMBAI              ","10-19 22:00"
"2018-10-23 01:01:59",419322000,18.93063,72.86048,137.0,0.0,334,8316766,"SAMUDRA SHAUDHIKAMA ","VWSK   ",99,10,25,4,4,2.4,"MUMBAI              ","08-18 13:00"
"2018-10-23 01:02:00",419001356,18.94668,72.84508,26.0,0.0,192,9486295,"KEDAR NATH          ","AWYD   ",70,99,21,9,8,6.7," MUMBAI             ","10-22 06:00"
"2018-10-23 01:02:00",419000645,18.93422,72.86257,284.1,0.0,191,9474474,"TAG 10              ","AVXB   ",90,10,58,5,11,4.5,"MUMBAI P&V          ","10-21 10:50"
"2018-10-23 01:02:00",419001344,18.90197,72.86440,246.0,0.0,203,9331933,"SRI GANESH          ","AWXR   ",70,163,27,20,12,10.0,"MUMBAI PLTSTN       ","10-21 10:15"
"2018-10-23 01:02:00",419001375,18.95575,72.90874,339.6,0.0,7,9207716,"LOYALTY             ","AWYW   ",81,147,35,17,15,8.6,"MUMBAI              ","10-21 02:00"
"2018-10-23 01:02:01",419901205,18.94365,72.84578,266.3,0.0,511,0,"SEA MASTER-2        ","8TUG   ",80,65,7,8,8,0.0,"","00-00 24:60"
"2018-10-23 01:02:01",419000346,18.93961,72.84339,104.1,0.0,511,8216552,"MV SUMAYLA ONE","AVNG",90,11,49,3,9,3.2,"MUMBAI PLT STN","10-22 06:00"
"2018-10-23 01:02:01",419001175,18.91603,72.91138,360.0,0.0,210,0,"MODAK","AWRH",0,0,0,0,0,2.3,"MUMBAI","01-01 00:00"
"2018-10-23 01:02:02",419000490,18.89354,72.86677,355.9,3.8,511,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:02:02",419017300,18.90002,72.85618,208.0,9.5,216,10267904,"DCI DREDGE_16","VWXU",90,30,92,11,9,0.0,"","00-00 00:00"
"2018-10-23 01:02:03",419000359,18.91613,72.87394,25.7,1.7,511,0,"MPB-10","AVNT",70,60,5,10,3,0.0,"","00-00 24:60"
"2018-10-23 01:02:04",636092808,18.91555,72.87601,57.7,0.0,189,9385300,"ALTUS UBER          ","D5PA9  ",34,30,73,10,9,5.6,"MUMBAI              ","05-30 20:01"
"2018-10-23 01:02:04",419001069,18.95678,72.86174,212.0,0.0,511,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:02:04",419001117,18.92811,72.86805,139.2,0.1,172,9126039,"TAG 20              ","AWPB   ",70,21,67,9,9,5.0,"BFL                 ","08-30 14:00"
"2018-10-23 01:02:05",419000185,18.93650,72.84433,0.0,1.7,511,9603582,"TAGRAJVIR","AVHZ",0,0,0,0,0,0.0,"","00-00 00:00"
"2018-10-23 01:02:07",419059400,18.94080,72.85760,189.2,0.0,511,8217568,"OCEAN CREST         ","AUJV   ",52,10,26,3,7,3.9,"P&V MUMBAI ANCHORAGE","10-21 21:00"
"2018-10-23 01:02:07",419093300,18.94535,72.86298,0.0,0.0,511,9253557,"OFFSHORE SUPPORTER","AVCZ",90,18,38,10,4,4.0,"P & V","05-26 07:00"
"2018-10-23 01:02:09",419074100,18.95486,72.85387,194.6,0.0,511,8924563,"MEENAKSHI           ","AUSM   ",99,0,0,0,0,2.0,"MUMBAI              ","07-03 10:08"
"2018-10-23 01:02:09",419000218,19.22473,72.06009,359.5,1.3,53,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:02:10",565653000,18.94000,72.90490,60.0,10.3,69,9326421,"WAN HAI 509         ","9VJJ7  ",70,209,59,11,21,12.3,"NSA                 ","10-23 06:30"
"2018-10-23 01:02:10",636092031,18.89624,72.86876,263.0,0.0,187,9515759,"HAMMONIA KORSIKA    ","A8VQ8  ",70,161,29,11,21,8.5,"IN BOM              ","10-19 03:30"
"2018-10-23 01:02:12",419901305,18.95120,72.86516,102.9,2.8,511,0,"M.V. SHARAVATI","8TYC",70,55,15,6,7,3.5,"MUMBAI","03-27 00:00"
"2018-10-23 01:02:12",419000694,18.92983,72.84149,170.0,6.1,511,0,"T239","AVYY",99,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:02:12",419001070,18.91296,72.86251,213.8,7.3,211,9724398,"CREST MERCURY ONE   ","AWNG   ",52,8,57,11,5,5.0,"BFL                 ","10-22 05:00"
"2018-10-23 01:02:13",419697000,18.94630,72.87069,0.0,0.0,511,8407979,"MV SAGA","AUUD",90,10,42,5,10,3.2,"MUMBAI","12-27 12:32"
"2018-10-23 01:02:13",419001104,18.92743,72.84480,89.6,5.7,88,412000045,"WARSHIP 412        ","AWOO",0,18,30,4,4,0.0,"","00-00 24:60"
"2018-10-23 01:02:14",419000339,18.91520,72.91105,170.9,0.0,234,0,"T203                ","AVMZ   ",90,5,8,2,2,0.9,"=                   ","00-00 24:60"
"2018-10-23 01:02:15",419098600,18.90780,72.87532,28.0,0.0,511,7806075,"GEO HINDSAGAR","AVEK",90,16,57,14,2,5.8,"MUMBAI","05-15 10:00"
"2018-10-23 01:02:15",419901822,18.90803,72.82561,88.1,0.0,88,0,"ANGARIKA","8WKJ",30,14,5,4,4,0.0,"","00-00 24:60"
"2018-10-23 01:02:15",419001364,18.93145,72.86630,294.0,0.0,179,9299082,"PRIYA TWENTY THREE  ","AWYL   ",90,17,50,7,8,4.4,"MUMBAI              ","10-06 16:00"
"2018-10-23 01:02:15",419001353,18.93946,72.91556,252.5,4.7,256,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:02:16",419060900,18.94372,72.84132,264.0,0.0,192,9371880,"TAG MAMTA           ","AULD   ",52,15,21,7,3,3.8,"MUMBAI              ","11-07 01:00"
"2018-10-23 01:02:16",419701000,18.88824,72.84819,209.3,7.0,208,9471939,"OCEAN     DIAMOND   ","AUUF   ",90,10,60,11,6,4.4,"PILOT STN           ","10-22 21:30"
"2018-10-23 01:02:16",419901762,18.90871,72.82677,309.3,4.1,309,0,"GAJANAN SAI","8WIB",30,11,5,3,3,0.0,"","00-00 24:60"
"2018-10-23 01:02:16",355001000,18.94086,72.84369,135.0,0.0,194,9030412," GOODMAN","3FVM7",99,20,47,8,8,3.9,"MUMBAI,INDIA","09-11 08:00"
"2018-10-23 01:02:17",419047300,18.95655,72.84838,0.0,0.0,511,8873439,"MV RAAVI","AUEJ",90,0,34,0,7,1.5,"MUMBAI","05-27 10:00"
"2018-10-23 01:02:17",477759700,18.92390,72.87370,235.5,12.3,229,9535149,"MOL GRANDEUR","VRIQ8",74,199,76,20,20,12.0,"LKCMB","10-25 14:30"
"2018-10-23 01:02:18",419055600,18.94571,72.85711,191.3,0.2,247,9142679,"ANTAREJA            ","AUIA   ",33,24,23,5,6,2.8,"MUMBAI              ","09-26 08:00"
"2018-10-23 01:02:18",419000294,18.92680,72.86434,286.9,0.0,201,9547233,"SCI PAWAN           ","AVLI   ",90,20,46,5,11,5.0,"MUMBAI              ","10-19 18:00"
"2018-10-23 01:02:19",572549210,18.93805,72.86632,208.6,0.1,511,8407008,"ENERGY GIRL","T2JD4",70,19,62,11,7,3.0,"MUMBAI","01-12 12:44"
"2018-10-23 01:02:20",419076800,18.94718,72.86120,133.4,0.1,511,9510163," OFFSHORE RUNNER    ","AURQ   ",90,8,39,7,3,2.5,"TAPTI               ","05-28 16:00"
"2018-10-23 01:02:21",419001050,18.92573,72.86917,303.7,0.1,193,9169354,"TAG 19              ","AWMM   ",70,12,54,12,4,5.8,"NHAVA               ","07-18 08:00"
"2018-10-23 01:02:23",311043100,18.91128,72.87085,273.0,0.0,193,9451238,"SERENE JUNIPER      ","C6YR7  ",70,160,30,12,20,11.2,"IN BOM              ","10-18 07:36"
"2018-10-23 01:02:24",419901235,18.88641,72.82982,194.0,5.6,194,0,"","",0,0,0,0,0,0.0,"","00-00 24:60"
"2018-10-23 01:02:25",304921000,18.93563,72.84446,8.0,1.2,174,9487213,"HANNAH S","V2GX9",79,150,39,17,15,10.1,"MUMBAI","10-20 06:30"
"2018-10-23 01:02:26",419562000,18.94603,72.86558,342.6,0.0,193,9304710,"CANARA PRIDE","AUHG",90,18,49,10,6,3.7,"MUMBAI ","01-02 16:00"
"2018-10-23 01:02:26",419000791,18.95487,72.85394,166.6,0.0,511,8849361,"VMS 21              ","AWCR   ",90,175,13,15,15,1.5,"MUMBAI              ","12-02 02:00"
